video_id,clase,Desplazamiento_mean,Desplazamiento_max,Desplazamiento_min,Desplazamiento_std,Desplazamiento_median,Velocidad_mean,Velocidad_max,Velocidad_min,Velocidad_std,Velocidad_median,Aceleracion_mean,Aceleracion_max,Aceleracion_min,Aceleracion_std,Aceleracion_median,Direccion_mean,Direccion_max,Direccion_min,Direccion_std,Direccion_median,Densidad_mean,Densidad_max,Densidad_min,Densidad_std,Densidad_median,Linealidad_mean,Linealidad_max,Linealidad_min,Linealidad_std,Linealidad_median,Circularidad_mean,Circularidad_max,Circularidad_min,Circularidad_std,Circularidad_median,Zigzag_mean,Zigzag_max,Zigzag_min,Zigzag_std,Zigzag_median,Frecuencia_Ciclo_mean,Frecuencia_Ciclo_max,Frecuencia_Ciclo_min,Frecuencia_Ciclo_std,Frecuencia_Ciclo_median,Amplitud_Ciclo_mean,Amplitud_Ciclo_max,Amplitud_Ciclo_min,Amplitud_Ciclo_std,Amplitud_Ciclo_median,Area_Trayectoria_mean,Area_Trayectoria_max,Area_Trayectoria_min,Area_Trayectoria_std,Area_Trayectoria_median,duracion_video,frames_unicos,objetos_unicos,porcentaje_interaccion,total_interacciones,porcentaje_ciclico,total_ciclico,postura_Neutral_freq,postura_Vertical_freq,postura_Horizontal_freq,patron_Zigzag_freq,patron_Mixto_freq,patron_Indeterminado_freq,patron_Lineal_freq,patron_Circular_freq,rango_x,rango_y,centro_x,centro_y,variabilidad_x,variabilidad_y,cambios_velocidad_mean,cambios_velocidad_max,velocidad_cero_freq,cambios_direccion_mean,cambios_direccion_max
normal_38_procesado,normal,146.68005456154614,557.3445971748538,0.0,124.16572964471142,137.46272221951665,3667.0013640386537,13933.614929371344,0.0,3104.1432411177857,3436.5680554879164,-82.17483435228691,299135.40845893725,-312358.09277974535,88173.04065796522,0.0,-29.86834692405533,180.0,-179.79537308603415,103.08254688436692,0.0,0.008114664252445393,0.0137401193584962,0.0051027969337003,0.0018801172778708194,0.008216660544104,0.007622235338860116,0.9179583400171992,0.0,0.0633906867005748,0.0020812836698358,0.3145619433604766,0.5889527336961272,-0.7722608256466041,0.4495846725820051,0.4487966910375615,0.6605259380334331,0.6927561313952812,0.0,0.05382781109594847,0.6773970754585443,0.07108498129342597,0.5,0.0,0.1746588691759009,0.0,3.4772152097652897,24.458156607033303,0.0,8.54366795022305,0.0,48124.14885088188,70157.5,0.0,21622.59964841815,47268.5,1871,374,6,0.002672367717797969,5,0.14216996258685194,266,0.5606627471940139,0.1817210048102619,0.2576162479957242,0.9941207910208445,0.0,0.0010689470871191875,0.004810261892036344,0.0,593,167,309.28594334580436,155.64885088188134,178.81758102487638,41.4076531652958,2510.8928675143247,12494.323711189814,0.13842864778193478,133.14516493209936,358.56341636444154
normal_3_procesado,normal,220.1709229648325,557.288076312422,0.0,140.443889112797,210.2974084481309,5504.273074120812,13932.201907810551,0.0,3511.0972278199256,5257.435211203273,83.99375722270811,312778.001344404,-304163.6438547626,118096.44663268696,0.0,47.43983645325856,180.0,-179.89467699452763,107.3288992308511,1.0860458260064003,0.008864719492288398,0.017010003901561,0.0040028191130761,0.0026939741154889917,0.0086722505819183,0.0038069810944827984,0.1581965234905084,0.0,0.017387869226315626,0.0023492481314906,0.4747288524291974,0.4849732678431132,0.0,0.033165762279084215,0.4727105931117231,0.6703412644821057,0.6752250790184628,0.0,0.03744278470865485,0.6752250790184628,0.0020844661953960475,0.1666666666666666,0.0,0.018527079776904327,0.0,0.6558047174362952,52.43586414631943,0.0,5.828900629258664,0.0,78003.50217509516,82256.0,0.0,8855.113792217368,76240.0,1839,374,5,0.0,0,0.012506797172376292,23,0.5845568243610658,0.12561174551386622,0.28983143012506796,0.9972811310494835,0.0,0.0027188689505165853,0.0,0.0,604,215,326.48558999456225,156.81131049483415,172.09266832069298,42.55687818329981,3686.400422071851,12511.12005377616,0.028276237085372486,141.73883267266564,354.9020147775456
normal_41_procesado,normal,149.21534488140867,586.2985587565435,0.0,110.95911502189101,131.52946437965906,3730.383622035217,14657.463968913586,0.0,2773.9778755472753,3288.2366094914764,-2.8293455581109463,327820.61486745824,-348353.8296402094,82241.1371389855,0.0,30.6938553174931,180.0,-179.8759833549024,110.92028515036871,0.0,0.011040356446678645,0.0240275891410547,0.0010584940025496,0.004035123165442334,0.0106844393053984,0.011094824569898095,0.9999997226499788,0.0,0.07763681382330181,0.0001843978598558,0.3336798539927625,1.0,-0.5121460172160899,0.08351290112459724,0.3550406160989467,0.6630856777138027,1.0,0.0,0.06815432973640596,0.6738375773438562,0.0065818890146492,0.5,0.0,0.05216446229225231,0.0,0.5146896289766418,53.075037962487215,0.0,4.411765361802581,0.0,81520.26423820938,117844.0,0.0,35758.13084863604,68462.0,29621,4464,207,0.004557577394416124,135,0.026332669389959824,780,0.330204922183586,0.10718746835015698,0.5626076094662571,0.979203943148442,0.004118699571250126,0.008777556463319942,0.004388778231659971,0.003511022585327977,624,287,293.96046723608254,139.95263495493063,151.57567517279801,34.60613953543955,2483.560194829864,13934.153185608377,0.05381317308666149,143.23722125387957,359.2461516669292
normal_4_procesado,normal,187.47518439973638,434.8850422812907,0.0,142.2206613237202,209.9166014769138,4686.87960999341,10872.126057032268,0.0,3555.5165330930054,5247.915036922845,168.2568052070907,271183.74766936165,-264872.76364406536,109258.46385354962,0.0,-40.551198441567784,180.0,-179.26735733113523,104.04770316088202,0.0,0.005421471637807609,0.0113963388362705,0.0010411692243958,0.001863882216936748,0.0054941940536763,0.004291336003487925,0.0657200669459776,0.0,0.009577655241993388,0.0019140393493109,0.5021811962979952,0.876888063527871,0.0,0.14894300996049836,0.4304850919789101,0.7158031632047706,0.7716853904812094,0.0,0.07486332347343631,0.7262380384733967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55265.93046132971,69231.5,0.0,25311.297606293116,69231.5,1474,595,20,0.0013568521031207597,2,0.0,0,0.9369063772048847,0.021709633649932156,0.041383989145183174,0.7672998643147897,0.007462686567164179,0.008141112618724558,0.0,0.21709633649932158,457,254,394.421302578019,206.34531886024422,164.81221260892735,35.831631176043395,2830.4312416383564,10847.349906774463,0.0807327001356852,143.22720001975472,358.19126067750796
normal_5_procesado,normal,100.47709833295976,329.1200388915874,0.0,93.89391374280599,65.12296062065974,2511.927458323994,8228.000972289685,0.0,2347.34784357015,1628.0740155164935,90.84306180127192,204530.7128526178,-205115.24961591716,62072.53917557978,0.0,-9.828666842059459,180.0,-179.09061955080085,98.42415864599383,0.0,0.0034187094580723065,0.0072005222012641,6.751887667579881e-05,0.0014544090388202908,0.0033451792221174,0.004879837036577048,0.506560781290539,0.0,0.03113477992433853,0.0023535198981494,0.3591399052791765,0.6651569425230207,-0.7019277797379495,0.1361944267473048,0.3974867616539481,0.6613945958065003,0.7375382010803625,0.0,0.12593542087133525,0.6893582215435637,8.873114463176571e-05,0.1428571428571428,0.0,0.0035603199019944754,0.0,0.04075021747829543,65.60785014005565,0.0,1.6350945420649796,0.0,48053.110559006214,59582.0,0.0,23109.39830728638,59582.0,1610,590,45,0.0037267080745341614,6,0.0006211180124223603,1,0.6608695652173913,0.2453416149068323,0.09378881987577639,0.9658385093167702,0.0006211180124223603,0.03354037267080745,0.0,0.0,468,285,201.33291925465838,121.11552795031056,91.79821398880703,69.85666988046022,1521.3730724167744,8204.609984636685,0.11614906832298137,136.38064726227634,347.00538320808346
normal_6_procesado,normal,146.97095593575725,622.3905526275282,0.0,112.0066409422624,128.03515142334936,3674.2738983939316,15559.763815688206,0.0,2800.16602355656,3200.878785583734,19.99293371009452,386828.5513312067,-332514.6848260991,82356.21838871531,0.0,-21.421072445093323,180.0,-179.8639057677945,112.09613091222896,0.0,0.012215530314985963,0.0256020447654965,0.0006002307589383,0.00357159310480303,0.0120580402276661,0.015101616321272054,0.9999998750000156,0.0,0.09601649404553468,2.5214214944533888e-05,0.2988719237484727,1.0,-0.4884841130035426,0.08685585794118189,0.2816464008158682,0.6608224499609828,0.9871910079876964,0.0,0.06896529189683658,0.6707572596879509,0.014692154464969886,0.5,0.0,0.07342596516600348,0.0,3.4668237107844586,170.70323254115607,0.0,18.12974859398965,0.0,109130.41051450392,125089.5,0.0,37935.925016467736,125089.5,29854,4468,223,0.00787164199102298,235,0.05252227507201715,1568,0.2707174917933945,0.10859516312721913,0.6206873450793864,0.974241307697461,0.003517116634286863,0.008977021504655992,0.006665773430696054,0.006598780732900114,625,260,342.60815971059156,141.22975145709117,152.64888223147182,35.342030134851036,2459.2186388870578,15473.142053248268,0.05406310712132378,145.61437772454667,359.351396241109
normal_7_procesado,normal,58.687325574500264,462.0822437618654,0.0,125.84160666917545,1.4142135623730951,1467.1831393625066,11552.056094046637,0.0,3146.0401667293863,35.35533905932738,172.49290117582896,287600.52590355254,-288176.4023511659,71928.1791628687,0.0,6.200343228105264,180.0,-179.57559458063852,101.43290392550061,0.0,0.004944733004541652,0.0103325919571434,0.000886617938503,0.00177819520656522,0.0044872927262679,0.03621383616159051,0.9262092990201364,0.0,0.08631250147177469,0.0169769875869555,0.17150100135347082,0.7566162750479785,-0.7370759940699527,0.19932816638641673,0.2041169805346525,0.5437947548304081,0.8189092207880477,0.0,0.13545337574023397,0.5221574925247572,0.38985395849346655,0.5,0.0,0.20551262782109925,0.5,24.04841221089014,56.69073860649551,0.0,14.626342089408315,23.192728683275696,25946.971944657955,46308.5,0.0,13747.414207748474,28331.5,1301,623,43,0.009223674096848577,12,0.787086856264412,1024,0.9400461183704842,0.0023059185242121443,0.05764796310530361,0.8585703305149884,0.08531898539584935,0.02536510376633359,0.004611837048424289,0.026133743274404306,484,247,415.7855495772483,219.3727901614143,150.65841437435176,49.82568226227634,1039.3005187023869,11527.056094046637,0.22136817832436587,111.87858575836279,359.4212744343922
normal_8_procesado,normal,108.34894547189135,292.17973920174546,0.0,67.32620268803167,101.6070863670443,2708.7236367972837,7304.493480043637,0.0,1683.1550672007918,2540.177159176108,-1.1388252713801814,180358.86745392592,-151478.3916108169,53547.22295835853,0.0,-14.04878899292344,180.0,-179.31793960682734,96.37881384977011,0.0,0.0025232766358271185,0.0046936427788246,0.000476443107641,0.0008115790664752562,0.0027325048145574,0.0005661767690666372,0.0005689290172496,0.0,3.948843651059746e-05,0.0005689290172496,0.45985370330319736,0.4620891032498102,0.0,0.0320728520829052,0.4620891032498102,0.6851620218745204,0.6884926705919658,0.0,0.047787154963753346,0.6884926705919658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50778.6592950933,51025.5,0.0,3541.5968531756357,51025.5,1447,476,7,0.0,0,0.0,0,0.4402211472011057,0.43814789219073946,0.1216309606081548,0.995162404975812,0.0,0.0048375950241879755,0.0,0.0,283,336,76.10020732550103,141.72356599861783,62.7369559047527,64.69836078482243,1572.4737884174274,7214.354698157037,0.053213545266067724,139.4273979039774,355.215470311835
normal_9_procesado,normal,88.18735952108949,263.0475242232856,0.0,57.530789523443154,79.8310694338241,2204.6839880272373,6576.18810558214,0.0,1438.2697380860789,1995.7767358456022,39.728745488976095,137289.36789041176,-162193.2200340076,42728.66355970864,0.0,-4.156148170137907,180.0,-179.44909602078144,98.6540462600665,0.0,0.0031263209971330542,0.0064363524972825,0.0006403049863163,0.0010447798687198508,0.0029744365999479,0.0036861843090740596,0.6039411768174145,0.0,0.03894711101127858,0.0001814128493417,0.4673016211977348,0.4792139360475272,0.0,0.07256720320420243,0.4792139360475272,0.6762974878008631,0.6950179233237519,0.0,0.10751272480218416,0.6950179233237519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44202.72403003755,45719.0,0.0,8189.181382105002,45719.0,1598,491,27,0.0,0,0.0,0,0.7108886107634543,0.20212765957446807,0.0869837296620776,0.9668335419274092,0.010012515644555695,0.023153942428035045,0.0,0.0,271,284,78.86670838548186,175.69086357947435,56.9059502072998,51.66036722693183,1224.0469680022493,6487.728801360304,0.04881101376720901,140.72358424638335,354.90788487550105
merodeo_11_procesado,merodeo,11.865139221749324,107.33126291998992,0.0,24.624562953244975,0.0,296.62848054373313,2683.281572999748,0.0,615.6140738311245,0.0,7.3277513683420885,62881.60644879896,-65135.07599596395,11000.123519318324,0.0,-4.775200331593941,180.0,-178.1523897340054,73.62852933340746,0.0,0.0023640662774139184,0.0057092023095173,0.001174684774542,0.0011654054336513486,0.0017115944712231,0.03797775875964726,0.9417837185340976,0.0,0.155853658016889,0.0016682526790285,0.0051645518830945245,0.8395823729776332,-0.2494141519573398,0.4009693756161533,-0.2494141519573398,0.5970768478808826,0.6391658779250425,0.0,0.046378649312947724,0.5931393405224326,0.35470085470085466,0.5,0.0,0.10068568897164544,0.3333333333333333,13.658979351160845,18.457508897513208,0.0,7.491745714964017,18.457508897513208,3220.1765285996057,4468.0,0.0,1946.1328127349725,4468.0,507,428,5,0.0,0,0.9704142011834319,492,0.9763313609467456,0.023668639053254437,0.0,0.9329388560157791,0.0,0.0039447731755424065,0.02564102564102564,0.03747534516765286,252,98,376.0453648915187,124.18145956607495,20.2718654998708,16.245601759294214,157.6427029878234,2605.403039838558,0.5266272189349113,79.69302524242585,358.1523897340054
merodeo_13_procesado,merodeo,19.746222009143413,158.38244852255568,0.0,37.48391272597831,3.8643284505408246,493.65555022858535,3959.561213063892,0.0,937.0978181494578,96.60821126352062,-960.1716133129692,93649.02798577384,-88118.57854117735,25981.163320020423,0.0,-7.86174106116628,180.0,-168.6900675259798,83.99746779224625,0.0,0.001598717395768922,0.0017223248194826,0.0010703603722284,0.00013418741993596948,0.00165767362695595,0.06463476118792834,0.0868156436543585,0.0,0.03572898149025554,0.0868156436543585,0.2597520025208264,0.652599285209663,0.0,0.20259992683671943,0.2519320527459122,0.38048345050811566,0.7307692307692308,0.0,0.23473816888616944,0.4293381961644317,0.15217391304347827,0.25,0.0,0.12267912301642961,0.25,20.644251913088056,33.91555671435894,0.0,16.642923017326144,33.91555671435894,12520.527173913044,20569.0,0.0,10093.213576938368,20569.0,92,92,18,0.0,0,0.6086956521739131,56,0.9347826086956522,0.06521739130434782,0.0,0.16304347826086957,0.6086956521739131,0.22826086956521738,0.0,0.0,166,194,326.0978260869565,168.06521739130434,35.47327109606804,28.30982602212121,525.3708250201548,3745.9611194309537,0.22826086956521738,96.02721626514465,323.4369041314059
merodeo_15_procesado,merodeo,36.08831097933542,419.5151963874491,0.0,36.11326098474075,48.821069500173095,902.2077744833854,10487.879909686228,0.0,902.8315246185186,1220.5267375043272,-20.728623580729607,251889.23367811157,-217808.79548074395,26590.738490543197,0.0,-0.43089738170722897,180.0,-179.20427644726072,107.93493291618097,0.0,0.00236565999398874,0.0041644882102773,0.0008819418812845,0.0007740951506296415,0.0024681444692592,0.02974966042565733,0.8460958055746206,0.0,0.1122306714952001,0.0016556219915623,0.6756035424274146,0.7821283830034257,0.0,0.21206752451108943,0.7821283830034257,0.6546280699914048,0.7612918088252165,0.0,0.167569480377259,0.7187275763083787,0.29045650301464254,0.5,0.0,0.15147321598806524,0.3333333333333333,8.901249893038809,66.97176227447476,0.0,11.01340479678824,6.933258445940104,4410.361757105943,52733.5,0.0,8390.900670625611,3939.5,774,473,32,0.0103359173126615,8,0.8436692506459949,653,0.21059431524547803,0.789405684754522,0.0,0.2222222222222222,0.01808785529715762,0.05167958656330749,0.007751937984496124,0.7002583979328165,392,252,181.77131782945736,227.9108527131783,38.10359887753648,22.472718801820093,608.6741844362713,10075.569347124461,0.12403100775193798,140.27708074936461,358.2901859558585
merodeo_18_procesado,merodeo,62.60482085172649,381.5769909205743,0.0,77.21114784760971,8.0,1565.1205212931627,9539.424773014356,0.0,1930.278696190243,200.0,100.4382744499476,208714.81689224244,-214549.00195422352,47134.027207238,0.0,3.738515437342326,180.0,-179.70466354605296,102.05836543707983,0.0,0.0030652219361632,0.0094810921733188,0.000918520097264,0.0011674056744708046,0.003011967449046,0.0214377107596753,0.999999000001,0.0,0.08082688013991225,0.0039363567498361,0.4394831076869798,0.8689047639215134,-0.7536882333250938,0.30001571322791476,0.4964000242851141,0.6452953261960658,0.8264974333584232,0.0,0.1110456955471388,0.6553270278108423,0.19151354394264927,0.5,0.0,0.2331032793901796,0.0,19.333312697294666,90.90733212178012,0.0,26.18070253635103,0.0,18703.954268866444,48056.0,0.0,13503.833570283841,14596.5,15941,9313,284,0.0126089956715388,201,0.4457060410262844,7105,0.7567906655793237,0.18336365347217867,0.059845680948497584,0.8217175835894862,0.03719967379712691,0.017125650837463147,0.003952073270183803,0.12000501850573991,500,313,293.7508939213349,196.74851013110847,80.72714930471562,49.761772991544,977.3692995861954,8581.96007816894,0.13938899692616524,130.1756210266442,359.48071712341084
merodeo_19_procesado,merodeo,135.94123665251115,441.1995013596457,0.0,164.2602231474768,22.05671878995988,3398.5309163127786,11029.987533991143,0.0,4106.505578686921,551.4179697489969,61.3563870841546,269918.9693222764,-270233.7327833459,99712.80495859587,0.0,15.624910694308424,180.0,-179.35625428582463,90.39316619379117,0.0,0.005079722658117806,0.0103944034498752,0.0006492016823108,0.0013269667477623429,0.0055233070130782,0.018329905079881005,0.999999000001,0.0,0.07009308553205074,0.0014975745657024,0.45399441211799124,1.0,-0.6172127137783554,0.4396323301550761,0.7155237926229143,0.6476665445117612,0.7754272455627808,0.0,0.08419252975092942,0.6979679700718382,0.17852750413995155,0.5,0.0,0.21943380250343975,0.0,37.52065255228996,194.06418204049373,0.0,65.31166250597612,0.0,28093.981375525454,61187.5,0.0,18682.088786347515,24340.0,8564,3234,49,0.02008407286314806,172,0.4629845866417562,3965,0.9507239607659972,0.04390471742176553,0.005371321812237272,0.44617001401214385,0.007823446987389071,0.003619803829985988,0.0028024287716020553,0.539584306398879,468,245,323.39397477814106,217.7302662307333,173.17976150335608,48.39945425451733,2129.4099528459933,10809.349311333835,0.34890238206445584,109.81846500995226,358.7269699799433
merodeo_1_procesado,merodeo,49.38149122139222,240.77582935170216,0.0,67.34501352764293,2.0,1234.5372805348054,6019.395733792554,0.0,1683.6253381910738,50.0,14.819637510778394,149615.3923398258,-149505.15186830392,34556.13476537436,0.0,7.601025437717055,180.0,-178.53119928561418,85.23837616883195,0.0,0.002788942000477115,0.0067028260128405,0.0012684457164539,0.0011439297067035285,0.0030027691773836,0.012927141141538612,0.9999992928937188,0.0,0.07687040849613111,0.002948525898975,0.439537401224207,1.0,-0.0102936785732896,0.11772874736820742,0.4097872796679203,0.6105556804938972,0.6903849867798106,0.0,0.08392091085210876,0.6303262793736437,0.16425728156858327,0.5,0.0,0.17408447202284905,0.25,24.118652550545193,51.31354694113048,0.0,23.770683429500437,33.87787291993555,27923.44805694498,45832.0,0.0,16085.855558746476,18665.5,5198,3318,24,0.038476337052712584,200,0.5521354367064255,2870,0.4163139669103501,0.5652173913043478,0.01846864178530204,0.9796075413620623,0.00596383224317045,0.0034628703347441324,0.005001923816852636,0.00596383224317045,241,252,286.2073874567141,170.73951519815313,49.446204680116495,63.73790211615547,692.3519270128429,5984.615693593032,0.32608695652173914,102.66402731092457,358.5311992856142
merodeo_22_procesado,merodeo,70.2476035395252,287.80027797067885,0.0,62.0181408396149,65.96969000988257,1756.19008848813,7195.006949266971,0.0,1550.4535209903727,1649.2422502470642,-2.07290452690142,175593.98503319238,-175032.13910838656,38860.25814535227,0.0,5.415229126499127,180.0,-179.38394009160078,93.92406780601546,0.0,0.008797356489281451,0.0189816533217723,0.0018287872567205,0.0030801150391279748,0.0090736543521313,0.036208447200982666,0.999999000001,0.0,0.13712914782181126,0.0001601665564773,0.3382220546632285,1.0,-0.2671332839745099,0.1278151882360707,0.2863627884465228,0.6589452037343205,0.7246800369628639,0.0,0.09727318490461154,0.6822342035096809,0.0031952549274112244,0.5,0.0,0.031383621240622744,0.0,1.0848292587853605,94.63396588963182,0.0,5.907902475325996,0.0,37382.081890748224,62391.5,0.0,14679.209280309535,45603.0,10398,2721,139,0.007309097903442969,76,0.06155029813425659,640,0.7831313714175803,0.09588382381227159,0.1209848047701481,0.9474899019042123,0.0031736872475476054,0.016060780919407578,0.012117714945181766,0.021157914983650702,341,313,435.05106751298325,80.64291209848048,60.519400637563514,53.07244793205771,995.2958451948363,7023.759401327696,0.19782650509713406,129.01386025178223,354.6679649082311
merodeo_23_procesado,merodeo,40.37250487190123,264.0,0.0,62.02503121962657,1.4142135623730951,1009.3126217975308,6600.0,0.0,1550.6257804906645,35.35533905932738,13.512118439961238,156134.9576488238,-156301.24159775572,32442.726108746887,0.0,17.57061229644532,180.0,-178.75463573323165,82.07165264055435,0.0,0.003685443146592191,0.0094215791716869,0.0014788377980292,0.0018237833345863155,0.0033799874705026,0.016334174307814732,0.9999995527866044,0.0,0.08014043056113705,0.0020221154666424,0.3561850683654102,1.0,-0.7262818619565092,0.20369337944252963,0.3758934173823695,0.58943464297655,0.9181677086209352,0.0,0.07691994882707447,0.5799612813372735,0.36324589825022896,0.5,0.0,0.1834201029757269,0.5,35.74524885280564,60.47334054736999,0.0,19.217178367137752,41.225528495619706,14415.102708598437,23044.0,0.0,6061.021949248098,14370.0,5501,3317,39,0.05835302672241411,321,0.8382112343210325,4611,0.43010361752408655,0.5522632248682058,0.01763315760770769,0.9825486275222687,0.003272132339574623,0.006362479549172878,0.002726776949645519,0.005089983639338302,238,264,356.91910561716054,164.80403562988548,48.18114116539721,66.74702955652648,627.3754779470277,6252.049663910228,0.3575713506635157,97.45962960825896,356.3086140135487
merodeo_24_procesado,merodeo,61.242480280427266,486.2766702197423,0.0,115.75833323522927,2.0,1531.062007010682,12156.916755493558,0.0,2893.9583308807323,50.0,222.4239140295631,303922.9188873389,-303240.9572023542,67845.2414613463,0.0,14.342547474599554,180.0,-179.559271927239,90.35758062980157,0.0,0.002283701650641422,0.0135154796658484,0.0004158747175767,0.0021135596397613,0.0014303307783498,0.06147614690532526,0.99999950000025,0.0,0.1325300536145414,0.0107984207776602,0.41361625186509504,1.0,-0.8083654357560619,0.4086565992679333,0.5082571156159549,0.60303419384129,0.9475911887897752,0.0,0.157800625822831,0.6302834809110427,0.1594140662876237,0.5,0.0,0.19173224529842464,0.0,16.337430040100564,233.94458255820612,0.0,31.097102421304122,0.0,14471.930203829525,83559.0,0.0,24213.635657745755,2745.5,3238,2176,145,0.030265596046942556,98,0.5176034589252625,1676,0.7313156269302038,0.08863495985176034,0.18004941321803583,0.8029647930821495,0.033353922174181594,0.04910438542310068,0.0015441630636195182,0.11303273625694873,602,299,200.78350833848054,140.4326744904262,166.277672004985,74.36768115050444,1126.6784400018146,12156.916755493558,0.32798023471278565,109.75627160565051,353.60104337263107
merodeo_27_procesado,merodeo,51.61908418796382,517.9623538443697,0.0,113.2678105444571,1.0,1290.4771046990957,12949.05884610924,0.0,2831.695263611428,25.0,-17.34001913393193,323726.47115273104,-323101.47115273104,56739.86796125641,0.0,-17.27600610391072,180.0,-179.07843155279002,78.44373688629544,0.0,0.0020919678589829196,0.0091670731808619,0.0005939999575389,0.0014759127576129192,0.0018396174553437,0.08645676159181441,0.9999999470001087,0.0,0.21438553502865001,0.0149870938538244,0.4708923089622723,1.0,-0.5877126477250658,0.3512920275438809,0.5137586425230511,0.6293654635549102,0.961776950965142,0.0,0.13423268415794667,0.663999042922036,0.23716461143091686,0.5,0.0,0.24051871503574562,0.0769230769230769,39.37840783680872,261.182594175033,0.0,62.013099803538125,7.075466219424853,8239.63529765484,96459.0,0.0,9854.909940866599,3979.5,3326,2239,77,0.07817197835237523,260,0.6734816596512327,2240,0.9455802766085388,0.04810583283223091,0.006313890559230307,0.6930246542393265,0.0006013229104028864,0.016235718580877932,0.04720384846662658,0.2429344558027661,563,184,165.99007817197835,175.68190018039687,122.1274432006612,20.369588495006415,779.6598357237875,12949.05884610924,0.4927841250751654,84.46446096000378,353.72414936069185
merodeo_30_procesado,merodeo,33.89677372341179,279.29375216785644,0.0,77.47213300448475,0.0,847.4193430852948,6982.343804196411,0.0,1936.803325112119,0.0,-380.97137401398095,173620.02324313312,-174026.30907423166,41532.44992642483,0.0,-7.478882702678447,180.0,-178.53119928561418,71.95884824157004,0.0,0.0017259114138770094,0.0035826005223887,0.0009628767099904,0.0009304318103003881,0.0012664243351053,0.11577664484586948,0.999999000001,0.0,0.23326732529108501,0.0427800925565896,-0.04264091801990542,1.0,-1.5534507026988718,0.5929895914383309,0.006321134677983,0.5932073388965715,0.8035714285714286,0.0,0.1553314432152255,0.6465272269500838,0.23857142857142857,0.5,0.0,0.25009617470592765,0.0,13.57146890260702,252.0544534421084,0.0,20.572269279589435,0.0,1965.5628571428572,96459.0,0.0,5349.082549569799,1090.0,350,287,23,0.0,0,0.5628571428571428,197,0.9685714285714285,0.0,0.03142857142857143,0.8514285714285714,0.0,0.045714285714285714,0.06571428571428571,0.037142857142857144,391,128,251.4742857142857,117.99142857142857,81.08874597439751,31.297489957015667,533.0318581523001,6961.052362969266,0.5485714285714286,73.31792289600644,358.02506598911805
merodeo_32_procesado,merodeo,36.245817980524905,167.8153747426022,0.0,49.79162763387983,9.219544457292889,906.1454495131225,4195.384368565055,0.0,1244.7906908469959,230.4886114323222,-1925.4759812107964,87438.1128040045,-93768.7244260246,34455.836945183626,324.76978500501536,-24.86036266553145,180.0,-172.6059913574017,106.79074748670598,-59.124867747487144,0.0015962232601233518,0.0023437540187722,0.0014150969674635,0.0002056871511251449,0.0015448065147957001,0.09023508562374322,0.0902350856237432,0.0902350856237432,1.401318406583644e-17,0.0902350856237432,0.23329159133799446,0.2332915913379944,0.2332915913379944,5.605273626334576e-17,0.2332915913379944,0.44334769779739447,0.4433476977973943,0.4433476977973943,1.6815820879003726e-16,0.4433476977973943,0.14285714285714277,0.1428571428571428,0.1428571428571428,2.802636813167288e-17,0.1428571428571428,42.34995703594921,42.34995703594923,42.34995703594923,2.152425072512477e-14,42.34995703594923,24635.0,24635.0,24635.0,0.0,24635.0,52,52,1,0.0,0,1.0,52,0.8269230769230769,0.17307692307692307,0.0,0.0,1.0,0.0,0.0,0.0,160,253,325.9807692307692,164.90384615384616,42.763137132767724,47.43757905380154,916.8568703384185,4195.384368565055,0.019230769230769232,116.71194888092298,336.03751102542185
merodeo_34_procesado,merodeo,12.041531642532686,404.5553114223072,0.0,27.61047656459311,2.0,301.03829106331705,10113.88278555768,0.0,690.2619141148277,50.0,-28.040399465207887,238704.93401521107,-228536.2567154711,19993.977086526716,0.0,5.621717347126531,180.0,-179.13194855025446,93.61804753403491,0.0,0.004265444626560706,0.0087710843061524,0.0005779255474263,0.0014804075776640737,0.0044723086397192,0.03693853203110659,0.2946825594055314,0.0,0.055518032244839616,0.0178973230035405,0.021468642434826126,0.7936215801361659,-0.2367643096920424,0.3473706051892202,-0.1329786116784537,0.5560930514798297,0.7854460614153549,0.0,0.148368489298198,0.5844722450312283,0.3544740355561802,0.5,0.0,0.2239197558267597,0.5,11.018903014117994,140.2886794443761,0.0,25.252205909739654,8.107707866745884,3379.7329773030706,35878.0,0.0,6364.964264657599,2709.5,749,444,29,0.03204272363150868,24,0.774365821094793,580,0.1375166889185581,0.8624833110814419,0.0,0.8264352469959947,0.012016021361815754,0.05874499332443257,0.0,0.102803738317757,390,243,457.4299065420561,221.97596795727637,44.17565766427782,23.086838143964254,262.77023629356535,9548.197360608443,0.22429906542056074,115.19917432779086,356.0548137709625
